X,Y,Concentrations,Migration_front,Vx,Vy
95.0,55.0,0.0,0.0,-0.006663811737744801,0.01643911271757867
95.0,65.0,0.0,0.0,-0.007125317051218159,0.01635289927204931
95.0,75.0,0.0,0.0,-0.007624816869548727,0.01628931667099006
95.0,85.0,0.0,0.0,-0.008164434985813615,0.01625414798358455
95.0,95.0,0.0,0.0,-0.008745852016415442,0.01625414798358455
95.0,105.0,0.0,0.0,-0.009370042772777138,0.016297093572901468
95.0,115.0,0.0,0.0,-0.010036936657110501,0.016391778405499578
95.0,125.0,0.0,0.0,-0.010744994262478411,0.016547919487477407
95.0,135.0,0.0,0.0,-0.011490702588318085,0.016775935890912107
95.0,145.0,3.2647551038827863e-102,0.0,-0.012268007699816867,0.01708655507026795
95.0,155.0,1.4029902449267467e-93,0.0,-0.013067729081329627,0.017490204746100045
95.0,165.0,5.0788900721878915e-86,0.0,-0.01387703453414026,0.017996163488349877
95.0,175.0,4.180356483836003e-79,0.0,-0.014679094719458585,0.01861147684794044
95.0,185.0,1.1811622322411912e-72,0.0,-0.015453072701601164,0.019339701573822213
95.0,195.0,1.3303850031044022e-66,0.0,-0.016174618910778222,0.020179614731686987
95.0,205.0,6.411190815091486e-61,0.0,-0.016817013122768856,0.021124102520956985
95.0,215.0,1.312079600233493e-55,0.0,-0.017353002355382147,0.022159497174830685
95.0,225.0,1.0554970683651833e-50,0.0,-0.017757224362759318,0.023265624090200273
95.0,235.0,4.118354790517221e-47,0.0,-0.01800891064197678,0.024416728276006112
95.0,245.0,4.232863262656715e-45,0.0,-0.01809439655297797,0.025583271723993883
95.0,255.0,1.7216745788707797e-45,0.0,-0.01800891064197678,0.026734375909799723
95.0,265.0,1.7265492091477797e-47,0.0,-0.017757224362759318,0.02784050282516931
95.0,275.0,1.8591698167449782e-51,0.0,-0.017353002355382147,0.02887589747904301
95.0,285.0,3.0912892789152742e-55,0.0,-0.016817013122768856,0.02982038526831301
95.0,295.0,5.850452729913978e-59,0.0,-0.016174618910778222,0.030660298426177783
95.0,305.0,9.869549075689734e-63,0.0,-0.015453072701601164,0.03138852315205956
95.0,315.0,1.4354264036022854e-66,0.0,-0.014679094719458585,0.03200383651165012
95.0,325.0,1.8298119041747926e-70,0.0,-0.01387703453414026,0.03250979525389995
95.0,335.0,2.0836159066026947e-74,0.0,-0.013067729081329627,0.03291344492973204
95.0,345.0,2.150995078237819e-78,0.0,-0.012268007699816867,0.03322406410908789
95.0,355.0,2.0354764814185534e-82,0.0,-0.011490702588318085,0.03345208051252259
95.0,365.0,1.7805015091375837e-86,0.0,-0.010744994262478411,0.033608221594500415
95.0,375.0,1.4491659258093594e-90,0.0,-0.010036936657110501,0.03370290642709853
95.0,385.0,0.0,0.0,-0.009370042772777138,0.033745852016415445
105.0,5.0,0.0,0.0,4.5924254968025736e-18,0.016756576930648054
105.0,15.0,0.0,0.0,-0.004983060237822843,0.01659029214283981
105.0,25.0,0.0,0.0,-0.005319664218448186,0.016426814264475904
105.0,35.0,0.0,0.0,-0.00568672086941573,0.016268335314067225
105.0,45.0,0.0,0.0,-0.006087192881672605,0.016117597553946206
105.0,55.0,0.0,0.0,-0.006524220546121698,0.0159780063623231
105.0,65.0,0.0,0.0,-0.007001069509956334,0.015853758821061277
105.0,75.0,0.0,0.0,-0.007521043943620863,0.015749985895133413
105.0,85.0,0.0,0.0,-0.008087351907219948,0.01567290281653974
105.0,95.0,0.0,0.0,-0.008702906427098525,0.015629957227222855
105.0,105.0,0.0,0.0,-0.009370042772777167,0.015629957227222824
105.0,115.0,0.0,0.0,-0.010090130699620765,0.015683151269733117
105.0,125.0,0.0,0.0,-0.010863061817880701,0.01580121882513541
105.0,135.0,0.0,0.0,-0.01168659963583362,0.015997115872650944
105.0,145.0,3.610132212984757e-97,0.0,-0.012555597201362704,0.016284705374196812
105.0,155.0,1.343008729829059e-88,0.0,-0.013461119287752985,0.016678095580620174
105.0,165.0,4.221520219938852e-81,0.0,-0.014389556450295706,0.017190617496775577
105.0,175.0,3.0348247507721537e-74,0.0,-0.01532188641652885,0.01783340919384588
105.0,185.0,7.542642206723272e-68,0.0,-0.01623331394371325,0.018613650435957953
105.0,195.0,7.531806393609312e-62,0.0,-0.01709357796953653,0.01953260949471626
105.0,205.0,3.24668962879881e-56,0.0,-0.01786821233980074,0.02058380871174813
105.0,215.0,5.996122544253997e-51,0.0,-0.018520934881385672,0.02175174123775166
105.0,225.0,4.3009435654881415e-46,0.0,-0.019017091558827224,0.023011608433819556
105.0,235.0,1.526850318747148e-42,0.0,-0.019327730426302557,0.02433042821814532
105.0,245.0,1.3530504186001958e-40,0.0,-0.019433540116687277,0.025669571781854677
105.0,255.0,5.451084558996872e-41,0.0,-0.019327730426302557,0.02698839156618044
105.0,265.0,5.470942578692984e-43,0.0,-0.019017091558827224,0.028248258762248336
105.0,275.0,6.873959951575366e-47,0.0,-0.018520934881385672,0.029416191288251865
105.0,285.0,1.2926084311758472e-50,0.0,-0.01786821233980074,0.030467390505283735
105.0,295.0,2.56183351165904e-54,0.0,-0.01709357796953653,0.03138634956404204
105.0,305.0,4.423838974089986e-58,0.0,-0.01623331394371325,0.03216659080615412
105.0,315.0,6.564489338311688e-62,0.0,-0.01532188641652885,0.03280938250322442
105.0,325.0,8.546454387687134e-66,0.0,-0.014389556450295706,0.03332190441937982
105.0,335.0,9.960308201758315e-70,0.0,-0.013461119287752985,0.03371529462580318
105.0,345.0,1.0548023313086326e-73,0.0,-0.012555597201362704,0.03400288412734905
105.0,355.0,1.0260848908584673e-77,0.0,-0.01168659963583362,0.034198781174864586
105.0,365.0,9.242400907047468e-82,0.0,-0.010863061817880701,0.03431684873026688
105.0,375.0,7.756175006223167e-86,0.0,-0.010090130699620765,0.03437004277277717
105.0,385.0,0.0,0.0,-0.009370042772777167,0.03437004277277714
115.0,5.0,0.0,0.0,4.5924254968025736e-18,0.016448091806120953
115.0,15.0,0.0,0.0,-0.004789116415286396,0.01625414798358455
115.0,25.0,0.0,0.0,-0.005125768366327706,0.016060252131464073
115.0,35.0,0.0,0.0,-0.005494856822693987,0.01586838808474233
115.0,45.0,0.0,0.0,-0.005899921307756292,0.015681116510825988
115.0,55.0,0.0,0.0,-0.006344815786740182,0.015501711751444469
115.0,65.0,0.0,0.0,-0.006833682250398766,0.015334324491886901
115.0,75.0,0.0,0.0,-0.007370890633022453,0.015184171181288491
115.0,85.0,0.0,0.0,-0.007960928901419057,0.01505774817548763
115.0,95.0,0.0,0.0,-0.008608221594500415,0.014963063342889492
115.0,105.0,0.0,0.0,-0.009316848730266874,0.014909869300379228
115.0,115.0,0.0,0.0,-0.010090130699620765,0.014909869300379228
115.0,125.0,0.0,0.0,-0.010930040497855812,0.014976847980354311
115.0,135.0,0.0,0.0,-0.011836406128822707,0.015126654473343396
115.0,145.0,3.701504426303411e-92,0.0,-0.012805879451788533,0.015376936723769255
115.0,155.0,1.1776100943620185e-83,0.0,-0.013830682094440877,0.015746499530457148
115.0,165.0,3.168819998990988e-76,0.0,-0.01489720490342311,0.01625414798358455
115.0,175.0,1.9587692307908183e-69,0.0,-0.015984642575340078,0.016916904142395765
115.0,185.0,4.2122796960192094e-63,0.0,-0.017063985240889177,0.01774757543957175
115.0,195.0,3.668925703504275e-57,0.0,-0.0180978328467342,0.01875183031676938
115.0,205.0,1.3939323177785134e-51,0.0,-0.0190415753821605,0.01992519335912911
115.0,215.0,2.293796957455467e-46,0.0,-0.019846386454405233,0.021250644932148694
115.0,225.0,1.4303487241573318e-41,0.0,-0.02046411350369845,0.022697666877019955
115.0,235.0,4.6607004136195473e-38,0.0,-0.020853519342096557,0.02422345579281397
115.0,245.0,3.633076677572923e-36,0.0,-0.020986628531059436,0.025776544207186027
115.0,255.0,1.4230397803073667e-36,0.0,-0.020853519342096557,0.02730233312298004
115.0,265.0,1.2760915824161755e-38,0.0,-0.02046411350369845,0.0287493550678513
115.0,275.0,2.024671090412984e-42,0.0,-0.019846386454405233,0.030074806640870887
115.0,285.0,4.5194279233703516e-46,0.0,-0.0190415753821605,0.031248169683230617
115.0,295.0,9.55900561226144e-50,0.0,-0.0180978328467342,0.03225242456042825
115.0,305.0,1.706720492876855e-53,0.0,-0.017063985240889177,0.03308309585760423
115.0,315.0,2.600949371881446e-57,0.0,-0.015984642575340078,0.033745852016415445
115.0,325.0,3.4747737809224876e-61,0.0,-0.01489720490342311,0.03425350046954285
115.0,335.0,4.1594943749933465e-65,0.0,-0.013830682094440877,0.03462306327623074
115.0,345.0,4.531722386614501e-69,0.0,-0.012805879451788533,0.0348733455266566
115.0,355.0,4.542949635311975e-73,0.0,-0.011836406128822707,0.03502315201964568
115.0,365.0,4.2231917310517744e-77,0.0,-0.010930040497855812,0.03509013069962077
115.0,375.0,3.661714980111916e-81,0.0,-0.010090130699620765,0.03509013069962077
115.0,385.0,0.0,0.0,-0.009316848730266874,0.0350369366571105
125.0,5.0,0.0,0.0,4.5924254968025736e-18,0.016141140390373763
125.0,15.0,0.0,0.0,-0.004566008546368558,0.01591803252145582
125.0,25.0,0.0,0.0,-0.004899489523550032,0.015691753678678148
125.0,35.0,0.0,0.0,-0.0052670697480871305,0.015463966604071335
125.0,45.0,0.0,0.0,-0.005672868657141963,0.015236913953457035
125.0,55.0,0.0,0.0,-0.006121478389654718,0.015013576556371571
125.0,65.0,0.0,0.0,-0.006617974699156093,0.014797869005128897
125.0,75.0,0.0,0.0,-0.007167899599958294,0.01459487797206474
125.0,85.0,0.0,0.0,-0.007777197748853729,0.01441114681949941
125.0,95.0,0.0,0.0,-0.008452080512522586,0.014255005737521581
125.0,105.0,0.0,0.0,-0.009198781174864583,0.014136938182119292
125.0,115.0,0.0,0.0,-0.010023152019645681,0.01406995950214418
125.0,125.0,0.0,0.0,-0.010930040497855812,0.01406995950214418
125.0,135.0,0.0,0.0,-0.011922371149199232,0.014155924522520735
125.0,145.0,3.542136271536315e-87,0.0,-0.012999860329542678,0.014349905400274822
125.0,155.0,9.494351308439245e-79,0.0,-0.014157316241937121,0.014676539547771093
125.0,165.0,2.149453739408917e-71,0.0,-0.015382548700383056,0.015161883344731042
125.0,175.0,1.121197936310399e-64,0.0,-0.016654057070636632,0.01583129784002755
125.0,185.0,2.046788041437859e-58,0.0,-0.01793889777749128,0.016706210376629643
125.0,195.0,1.527484973682508e-52,0.0,-0.019191434082406474,0.01779981161230195
125.0,205.0,5.039194909816486e-47,0.0,-0.020353940801065642,0.01911217703120708
125.0,215.0,7.304673420282288e-42,0.0,-0.02136006927534825,0.020625859852150104
125.0,225.0,3.837752107152129e-37,0.0,-0.02214171111687354,0.02230345746532522
125.0,235.0,1.1452256864743669e-33,0.0,-0.022638701970387726,0.024088640093616383
125.0,245.0,8.24206979301164e-32,0.0,-0.02280934834382666,0.025911359906383612
125.0,255.0,3.0637470417274287e-32,0.0,-0.022638701970387726,0.027696542534674774
125.0,265.0,2.0409897261572802e-34,0.0,-0.02214171111687354,0.029374140147849892
125.0,275.0,4.779776273500968e-38,0.0,-0.02136006927534825,0.030887822968792916
125.0,285.0,1.3126136350611703e-41,0.0,-0.020353940801065642,0.032200188387698045
125.0,295.0,3.0003280277662206e-45,0.0,-0.019191434082406474,0.03329378962337035
125.0,305.0,5.599309575350555e-49,0.0,-0.01793889777749128,0.03416870215997245
125.0,315.0,8.842675053758901e-53,0.0,-0.016654057070636632,0.03483811665526895
125.0,325.0,1.2208618024110256e-56,0.0,-0.015382548700383056,0.0353234604522289
125.0,335.0,1.5092063967780924e-60,0.0,-0.014157316241937121,0.03565009459972517
125.0,345.0,1.6985039743062584e-64,0.0,-0.012999860329542678,0.03584407547747926
125.0,355.0,1.7603047230889872e-68,0.0,-0.011922371149199232,0.035930040497855815
125.0,365.0,1.6933116856652928e-72,0.0,-0.010930040497855812,0.035930040497855815
125.0,375.0,1.520384284519534e-76,0.0,-0.010023152019645681,0.0358630618178807
125.0,385.0,0.0,0.0,-0.009198781174864583,0.035744994262478416
135.0,5.0,0.0,0.0,4.5924254968025736e-18,0.015838627681086
135.0,15.0,0.0,0.0,-0.004312543706414138,0.015585162841131628
135.0,25.0,0.0,0.0,-0.0046391859191816645,0.015324859236763244
135.0,35.0,0.0,0.0,-0.005001143201263952,0.015058932689940067
135.0,45.0,0.0,0.0,-0.005403086541886058,0.014789150574684176
135.0,55.0,0.0,0.0,-0.005850333371224064,0.014518005556253464
135.0,65.0,0.0,0.0,-0.0063489076202721895,0.01424893847736962
135.0,75.0,0.0,0.0,-0.006905582730137016,0.013986621607548315
135.0,85.0,0.0,0.0,-0.007527889956421996,0.013737313815116612
135.0,95.0,0.0,0.0,-0.008224064109087884,0.013509297411681907
135.0,105.0,0.0,0.0,-0.009002884127349047,0.013313400364166372
135.0,115.0,0.0,0.0,-0.009873345526656597,0.013163593871177286
135.0,125.0,0.0,0.0,-0.010844075477479257,0.01307762885080076
135.0,135.0,0.0,0.0,-0.011922371149199262,0.013077628850800731
135.0,145.0,3.19014792511263e-82,0.0,-0.013112715404969976,0.01319048392622809
135.0,155.0,7.074780209947343e-74,0.0,-0.014414618694551665,0.013447786378842605
135.0,165.0,1.320009402462949e-66,0.0,-0.01581968645930793,0.01388492413776745
135.0,175.0,5.685335754887096e-60,0.0,-0.01730797261889358,0.014538839686024515
135.0,185.0,8.624959406008445e-54,0.0,-0.018844018391384682,0.015443960299917833
135.0,195.0,5.4121977747899086e-48,0.0,-0.0203735275856903,0.01662605380320166
135.0,205.0,1.5285874118090286e-42,0.0,-0.021822304267726987,0.018094417269863036
135.0,215.0,1.9339475347421412e-37,0.0,-0.023099533640574595,0.019833881635089336
135.0,225.0,8.250938033963092e-33,0.0,-0.024107101466219947,0.02179927198443575
135.0,235.0,2.2107172445820715e-29,0.0,-0.024754838192858956,0.02391540820690696
135.0,245.0,1.5769766677782495e-27,0.0,-0.02497853193001269,0.026084591793093036
135.0,255.0,5.461623493993237e-28,0.0,-0.024754838192858956,0.028200728015564246
135.0,265.0,2.209642307774791e-30,0.0,-0.024107101466219947,0.03016611836491066
135.0,275.0,9.518361301788716e-34,0.0,-0.023099533640574595,0.03190558273013696
135.0,285.0,3.1605091404636145e-37,0.0,-0.021822304267726987,0.033373946196798336
135.0,295.0,7.814724158791686e-41,0.0,-0.0203735275856903,0.03455603970008216
135.0,305.0,1.5400709373335224e-44,0.0,-0.018844018391384682,0.03546116031397548
135.0,315.0,2.5484721323046934e-48,0.0,-0.01730797261889358,0.036115075862232546
135.0,325.0,3.671485667593241e-52,0.0,-0.01581968645930793,0.03655221362115739
135.0,335.0,4.723084932944947e-56,0.0,-0.014414618694551665,0.036809516073771906
135.0,345.0,5.522735754663605e-60,0.0,-0.013112715404969976,0.036922371149199266
135.0,355.0,5.9427469498976394e-64,0.0,-0.011922371149199262,0.03692237114919923
135.0,365.0,5.9346665696934366e-68,0.0,-0.010844075477479257,0.03683640612882271
135.0,375.0,5.532374100794176e-72,0.0,-0.009873345526656597,0.03668659963583362
135.0,385.0,0.0,0.0,-0.009002884127349047,0.03649070258831809
145.0,5.0,0.0,0.0,4.5924254968025736e-18,0.015543804094448886
145.0,15.0,0.0,0.0,-0.004027940192904205,0.015259200580938923
145.0,25.0,0.0,0.0,-0.00434366391955389,0.01496367858131122
145.0,35.0,0.0,0.0,-0.0046953384878401705,0.014657873867887352
145.0,45.0,0.0,0.0,-0.005088119128683319,0.014342906454684641
145.0,55.0,0.0,0.0,-0.005527986765975619,0.014020559849436197
145.0,65.0,0.0,0.0,-0.006021867648905732,0.01369351987806968
145.0,75.0,0.0,0.0,-0.0065777538237397955,0.013365690971672534
145.0,85.0,0.0,0.0,-0.007204810464288491,0.013042611479539
145.0,95.0,0.0,0.0,-0.007913444929732042,0.012731992300183126
145.0,105.0,0.0,0.0,-0.00871529462580318,0.012444402798637288
145.0,115.0,0.0,0.0,-0.009623063276230737,0.01219412054821146
145.0,125.0,0.0,0.0,-0.010650094599725171,0.012000139670457315
145.0,135.0,0.0,0.0,-0.011809516073771903,0.011887284595030016
145.0,145.0,2.7336027841949536e-77,0.0,-0.013112715404970008,0.011887284595029985
145.0,155.0,4.909355057975951e-69,0.0,-0.014566842953459395,0.012039508853937744
145.0,165.0,7.371837663089488e-62,0.0,-0.016171006345895578,0.01239082874052539
145.0,175.0,2.5587338633328488e-55,0.0,-0.017910929030423642,0.012993785152055423
145.0,185.0,3.1528315253238396e-49,0.0,-0.01975223710427934,0.013902003864950123
145.0,195.0,1.6322281509471969e-43,0.0,-0.021633407065471233,0.015161883344731042
145.0,205.0,3.8961623923531494e-38,0.0,-0.023460817249776847,0.01680039632678087
145.0,215.0,4.2708474948163175e-33,0.0,-0.02510989067544815,0.01881075336165449
145.0,225.0,1.4276456183523795e-28,0.0,-0.02643673355660054,0.021140385452035056
145.0,235.0,3.2715075134606233e-25,0.0,-0.02730210013777371,0.023687647396949785
145.0,245.0,2.4888172422450556e-23,0.0,-0.027603237136113082,0.02631235260305021
145.0,255.0,8.074457936361205e-24,0.0,-0.02730210013777371,0.02885961454796494
145.0,265.0,2.667678337255508e-26,0.0,-0.02643673355660054,0.031189246638345505
145.0,275.0,1.6883289876684274e-29,0.0,-0.02510989067544815,0.03319960367321913
145.0,285.0,6.242909278119155e-33,0.0,-0.023460817249776847,0.03483811665526895
145.0,295.0,1.660857259749705e-36,0.0,-0.021633407065471233,0.036097996135049874
145.0,305.0,3.4930417006498884e-40,0.0,-0.01975223710427934,0.03700621484794457
145.0,315.0,6.136140560514507e-44,0.0,-0.017910929030423642,0.037609171259474605
145.0,325.0,9.336943045562818e-48,0.0,-0.016171006345895578,0.03796049114606225
145.0,335.0,1.2626837431566684e-51,0.0,-0.014566842953459395,0.03811271540497001
145.0,345.0,1.5461751606151174e-55,0.0,-0.013112715404970008,0.03811271540496998
145.0,355.0,1.7375362211776925e-59,0.0,-0.011809516073771903,0.03799986032954268
145.0,365.0,1.8089740640531448e-63,0.0,-0.010650094599725171,0.03780587945178854
145.0,375.0,1.7562651622528653e-67,0.0,-0.009623063276230737,0.03755559720136271
145.0,385.0,0.0,0.0,-0.00871529462580318,0.03726800769981687
155.0,5.0,0.0,0.0,4.5924254968025736e-18,0.015260225526641809
155.0,15.0,0.0,0.0,-0.003711928918239823,0.014944214251977485
155.0,25.0,0.0,0.0,-0.00401230977151197,0.014612860103935463
155.0,35.0,0.0,0.0,-0.004348565075304658,0.014266086691400039
155.0,45.0,0.0,0.0,-0.0047262222177096545,0.0139041897804263
155.0,55.0,0.0,0.0,-0.005151804859777315,0.013528007874228082
155.0,65.0,0.0,0.0,-0.005633018884645422,0.013139159109967772
155.0,75.0,0.0,0.0,-0.006178963605179875,0.012740368891407778
155.0,85.0,0.0,0.0,-0.006800362167383146,0.012335920594502434
155.0,95.0,0.0,0.0,-0.007509795253899947,0.011932270918670366
155.0,105.0,0.0,0.0,-0.00832190441937982,0.011538880712247008
155.0,115.0,0.0,0.0,-0.009253500469542845,0.011169317905559115
155.0,125.0,0.0,0.0,-0.0103234604522289,0.010842683758062872
155.0,135.0,0.0,0.0,-0.011552213621157388,0.010585381305448328
155.0,145.0,2.261404859477085e-72,0.0,-0.012960491146062248,0.010433157046540598
155.0,155.0,3.209352802761454e-64,0.0,-0.014566842953459424,0.010433157046540568
155.0,165.0,3.7777255031456954e-57,0.0,-0.016383234080400835,0.010645384781045883
155.0,175.0,1.0294210054989937e-50,0.0,-0.01840792553114692,0.011142381281769104
155.0,185.0,1.0061098115117377e-44,0.0,-0.020615079168465864,0.01200522334595566
155.0,195.0,4.21704763961765e-39,0.0,-0.022941584083681913,0.013313400364166342
155.0,205.0,8.398908248332242e-34,0.0,-0.0252740713589539,0.015126654473343425
155.0,215.0,7.904165212065861e-29,0.0,-0.027442991972652854,0.0174597557705481
155.0,225.0,2.0330104627537376e-24,0.0,-0.029234011432111514,0.020257033646059068
155.0,235.0,3.645707870933418e-21,0.0,-0.030424885169632872,0.023379818677918274
155.0,245.0,3.089249055908982e-19,0.0,-0.030843599780276607,0.026620181322081722
155.0,255.0,9.785305508411177e-20,0.0,-0.030424885169632872,0.029742966353940928
155.0,265.0,3.9682601188383795e-22,0.0,-0.029234011432111514,0.0325402442294519
155.0,275.0,2.5057448110149015e-25,0.0,-0.027442991972652854,0.03487334552665657
155.0,285.0,9.817118908184027e-29,0.0,-0.0252740713589539,0.03668659963583365
155.0,295.0,2.8181334632944575e-32,0.0,-0.022941584083681913,0.037994776654044334
155.0,305.0,6.411198409538151e-36,0.0,-0.020615079168465864,0.03885761871823089
155.0,315.0,1.213925688084835e-39,0.0,-0.01840792553114692,0.039354615218954114
155.0,325.0,1.9791277594807908e-43,0.0,-0.016383234080400835,0.03956684295345943
155.0,335.0,2.8487810283741686e-47,0.0,-0.014566842953459424,0.0395668429534594
155.0,345.0,3.689932281243467e-51,0.0,-0.012960491146062248,0.039414618694551665
155.0,355.0,4.363638442455397e-55,0.0,-0.011552213621157388,0.03915731624193712
155.0,365.0,4.762444081372107e-59,0.0,-0.0103234604522289,0.03883068209444088
155.0,375.0,4.834097122842071e-63,0.0,-0.009253500469542845,0.03846111928775299
155.0,385.0,0.0,0.0,-0.00832190441937982,0.03806772908132963
165.0,5.0,0.0,0.0,4.5924254968025736e-18,0.014991690024013953
165.0,15.0,0.0,0.0,-0.0033648503689433624,0.014644611474717491
165.0,25.0,0.0,0.0,-0.0036452198986078595,0.01427752160181344
165.0,35.0,0.0,0.0,-0.003960555132041488,0.013889511658550197
165.0,45.0,0.0,0.0,-0.004316596118549876,0.013479885559390479
165.0,55.0,0.0,0.0,-0.004720223230037088,0.013048303929650236
165.0,65.0,0.0,0.0,-0.005179709888490672,0.012594994933495444
165.0,75.0,0.0,0.0,-0.0057050298317946726,0.01212106116011027
165.0,85.0,0.0,0.0,-0.006308225215382393,0.011628924208109532
165.0,95.0,0.0,0.0,-0.007003836511650118,0.011122965465859733
165.0,105.0,0.0,0.0,-0.007809382503224418,0.010610443549704286
165.0,115.0,0.0,0.0,-0.008745852016415442,0.010102795096576883
165.0,125.0,0.0,0.0,-0.009838116655268951,0.009617451299616936
165.0,135.0,0.0,0.0,-0.011115075862232543,0.009180313540692063
165.0,145.0,1.842963469483634e-67,0.0,-0.012609171259474602,0.008828993654104417
165.0,155.0,2.01229656749919e-59,0.0,-0.01435461521895411,0.00861676591959916
165.0,165.0,1.805740960666362e-52,0.0,-0.016383234080400867,0.008616765919599128
165.0,175.0,3.760103563407235e-46,0.0,-0.018716263372099126,0.008925103760551362
165.0,185.0,2.8455729040001873e-40,0.0,-0.021350019203258904,0.00966004379534437
165.0,195.0,9.464039429551624e-35,0.0,-0.024233930500973028,0.01095239021263554
165.0,205.0,1.5443802400131967e-29,0.0,-0.027242656653827992,0.012920975507509577
165.0,215.0,1.2233769359189516e-24,0.0,-0.030151973692366094,0.015629957227222824
165.0,225.0,2.4572384537945842e-20,0.0,-0.03263979215333511,0.019035737948446443
165.0,235.0,3.0957298453630746e-17,0.0,-0.03433862090849553,0.022949473687309086
165.0,245.0,2.821732868035861e-15,0.0,-0.03494465240565838,0.02705052631269091
165.0,255.0,9.322784473907902e-16,0.0,-0.03433862090849553,0.030964262051553552
165.0,265.0,5.278971467129924e-18,0.0,-0.03263979215333511,0.03437004277277717
165.0,275.0,2.9659130112035244e-21,0.0,-0.030151973692366094,0.03707902449249042
165.0,285.0,1.2002837741458835e-24,0.0,-0.027242656653827992,0.039047609787364455
165.0,295.0,3.7392281928265395e-28,0.0,-0.024233930500973028,0.04033995620465562
165.0,305.0,9.339899629244127e-32,0.0,-0.021350019203258904,0.041074896239448634
165.0,315.0,1.938107003854047e-35,0.0,-0.018716263372099126,0.04138323408040087
165.0,325.0,3.439588110580335e-39,0.0,-0.016383234080400867,0.04138323408040084
165.0,335.0,5.344296679963908e-43,0.0,-0.01435461521895411,0.04117100634589558
165.0,345.0,7.409182031740443e-47,0.0,-0.012609171259474602,0.04081968645930793
165.0,355.0,9.30713667570671e-51,0.0,-0.011115075862232543,0.04038254870038306
165.0,365.0,1.0722840622196709e-54,0.0,-0.009838116655268951,0.03989720490342311
165.0,375.0,1.1435887198375963e-58,0.0,-0.008745852016415442,0.03938955645029571
165.0,385.0,0.0,0.0,-0.007809382503224418,0.038877034534140265
175.0,5.0,0.0,0.0,4.5924254968025736e-18,0.01474214977443549
175.0,15.0,0.0,0.0,-0.002987738901903628,0.014365038307395769
175.0,25.0,0.0,0.0,-0.003243318947998717,0.013963137356786568
175.0,35.0,0.0,0.0,-0.0035320281966405736,0.013534610421385714
175.0,45.0,0.0,0.0,-0.003859614547964938,0.013077628850800745
175.0,55.0,0.0,0.0,-0.004233063726149219,0.012590469346912861
175.0,65.0,0.0,0.0,-0.004660910570168176,0.01207167002859044
175.0,75.0,0.0,0.0,-0.005153635491047106,0.011520275687842816
175.0,85.0,0.0,0.0,-0.005724168167671577,0.010936218640132042
175.0,95.0,0.0,0.0,-0.006388523152059555,0.010320905280541408
175.0,105.0,0.0,0.0,-0.0071665908061541135,0.009678113583471143
175.0,115.0,0.0,0.0,-0.008083095857604227,0.009015357424659916
175.0,125.0,0.0,0.0,-0.009168702159972444,0.008345942929363363
175.0,135.0,0.0,0.0,-0.010461160313975478,0.007692027381106414
175.0,145.0,1.522618218498756e-62,0.0,-0.01200621484794457,0.007089070969576353
175.0,155.0,1.2443198817659879e-54,0.0,-0.013857618718230888,0.006592074468853074
175.0,165.0,8.27711555525777e-48,0.0,-0.016074896239448633,0.006283736627900868
175.0,175.0,1.282046766593608e-41,0.0,-0.018716263372099126,0.006283736627900868
175.0,185.0,7.323295515349467e-36,0.0,-0.021822304267727,0.006756021692368969
175.0,195.0,1.8814960945113105e-30,0.0,-0.025384330839067524,0.007906422030463465
175.0,205.0,2.4316919949996663e-25,0.0,-0.029292818961032793,0.00995658433766831
175.0,215.0,1.5547403525891364e-20,0.0,-0.033273018205498564,0.01307762885080076
175.0,225.0,2.5094236080567287e-16,0.0,-0.03684460262794117,0.01728243932540679
175.0,235.0,2.177913091980103e-13,0.0,-0.039377981597589144,0.022321800014500435
175.0,245.0,1.7542666453104908e-11,0.0,-0.04030105237665755,0.02767819998549956
175.0,255.0,6.464466875284694e-12,0.0,-0.039377981597589144,0.03271756067459321
175.0,265.0,7.059038702127138e-14,0.0,-0.03684460262794117,0.03692237114919923
175.0,275.0,2.9360588266042965e-17,0.0,-0.033273018205498564,0.04004341566233169
175.0,285.0,1.1476825463115769e-20,0.0,-0.029292818961032793,0.04209357796953653
175.0,295.0,3.833352356988574e-24,0.0,-0.025384330839067524,0.04324397830763103
175.0,305.0,1.061510727120382e-27,0.0,-0.021822304267727,0.04371626337209913
175.0,315.0,2.4520067936930944e-31,0.0,-0.018716263372099126,0.04371626337209913
175.0,325.0,4.813347443242282e-35,0.0,-0.016074896239448633,0.04340792553114692
175.0,335.0,8.19213035957301e-39,0.0,-0.013857618718230888,0.04291092903042364
175.0,345.0,1.2311871698048808e-42,0.0,-0.01200621484794457,0.04230797261889358
175.0,355.0,1.6601965400035675e-46,0.0,-0.010461160313975478,0.04165405707063663
175.0,365.0,2.035876262253619e-50,0.0,-0.009168702159972444,0.04098464257534008
175.0,375.0,2.2952903445148992e-54,0.0,-0.008083095857604227,0.040321886416528854
175.0,385.0,0.0,0.0,-0.0071665908061541135,0.03967909471945859
185.0,5.0,0.0,0.0,4.5924254968025736e-18,0.014515599128287947
185.0,15.0,0.0,0.0,-0.0025823851751173104,0.01411024540150163
185.0,25.0,0.0,0.0,-0.00280845291900348,0.013675379372506406
185.0,35.0,0.0,0.0,-0.003064828625546713,0.013208179801412517
185.0,45.0,0.0,0.0,-0.0033570259898829413,0.01270559124333052
185.0,55.0,0.0,0.0,-0.0036918278547635845,0.012164355371944914
